Order_ID,Customer_ID,Restaurant_ID,Order_DateTime,Order_Date,Order_Month,Order_Hour,Day_Type,Cuisine,Meal_Type,Restaurant_Type,City,Payment_Mode,Order_Status,Base_Amount,Discount,Delivery_Fee,Tip_Amount,Total_Amount,Estimated_Delivery_Time,Actual_Delivery_Time,Delivery_Delay,Distance_km,Vehicle_Type,Customer_Rating,Delivery_Partner_Rating,Mood,Hunger_Level,Company,Rainy_Weather,Time_Taken_to_Order_min,Is_Repeat_Customer,Age,Gender,Age_Bucket,Is_Premium
ORD_001632,CUST_00750,REST_0070,2025-06-19 11:09:18,2025-06-19,2025-06,11,Weekday,Thai,Dinner,Fine Dining,Chennai,Credit Card,Refunded,2035.97,0.0,15.12,0,2051.09,45,,,9.5,Bike,,,Stressed,Medium,Alone,False,13,True,62,Female,55+,False
ORD_001633,CUST_00930,REST_0063,2026-06-16 08:38:16,2026-06-16,2026-06,8,Weekday,Continental,Snacks,Quick Service,Kolkata,Debit Card,Delivered,1207.56,241.51,29.23,10,1005.28,48,54.0,6.0,2.6,Scooter,3.9,3.9,Celebratory,Very High,Friends,False,6,True,24,Male,18-24,False
ORD_001634,CUST_00965,REST_0009,2025-06-18 19:33:45,2025-06-18,2025-06,19,Weekday,Continental,Lunch,Quick Service,Mumbai,UPI,Delivered,855.15,85.52,41.36,30,840.99,47,39.0,-8.0,4.4,Car,2.6,,Happy,High,Colleagues,False,17,True,57,Male,55+,False
ORD_001635,CUST_00654,REST_0018,2025-03-10 08:00:19,2025-03-10,2025-03,8,Weekday,South Indian,Dinner,Casual Dining,Kolkata,Wallet,Cancelled,1834.51,275.18,17.93,0,1577.26,37,,,8.9,Bicycle,,,Tired,Very High,Family,False,8,True,22,Female,18-24,False
ORD_001636,CUST_00252,REST_0047,2025-04-07 17:34:29,2025-04-07,2025-04,17,Weekday,Continental,Dinner,Casual Dining,Pune,Debit Card,Delivered,897.89,44.89,32.76,20,905.76,31,26.0,-5.0,11.7,Bike,,4.4,Tired,Low,Family,False,7,True,23,Female,18-24,False
ORD_001637,CUST_01090,REST_0097,2025-03-10 11:22:40,2025-03-10,2025-03,11,Weekday,Chinese,Dinner,Casual Dining,Ahmedabad,UPI,Delivered,2049.17,102.46,55.15,10,2011.86,28,31.0,3.0,2.6,Bike,2.9,3.2,Tired,High,Alone,False,10,True,26,Male,25-34,True
ORD_001638,CUST_00595,REST_0137,2025-10-19 08:52:58,2025-10-19,2025-10,8,Weekend,Indian,Lunch,Quick Service,Delhi,Debit Card,Cancelled,305.4,30.54,48.27,0,323.13,38,,,6.7,Car,,,Happy,High,Alone,False,20,True,39,Female,35-44,False
ORD_001639,CUST_00863,REST_0108,2025-11-10 13:23:39,2025-11-10,2025-11,13,Weekday,Indian,Snacks,Fine Dining,Ahmedabad,Debit Card,Delivered,1950.55,0.0,32.09,20,2002.64,49,49.0,0.0,6.1,Bike,2.8,2.6,Happy,High,Friends,False,8,True,42,Male,35-44,False
ORD_001640,CUST_00894,REST_0009,2025-03-21 07:37:09,2025-03-21,2025-03,7,Weekday,Continental,Lunch,Quick Service,Mumbai,UPI,Delivered,1854.47,92.72,27.57,10,1799.32,35,50.0,15.0,1.6,Scooter,2.9,,Tired,Very High,Colleagues,True,20,True,20,Male,18-24,False
ORD_001641,CUST_00982,REST_0017,2025-04-15 05:08:51,2025-04-15,2025-04,5,Weekday,South Indian,Snacks,Quick Service,Bangalore,UPI,Delivered,327.47,0.0,17.4,0,344.87,34,36.0,2.0,8.5,Bike,4.0,3.3,Stressed,High,Friends,False,10,True,59,Female,55+,False
ORD_001642,CUST_00465,REST_0139,2026-04-30 07:13:10,2026-04-30,2026-04,7,Weekday,South Indian,Dinner,Quick Service,Ahmedabad,UPI,Delivered,1637.47,245.62,49.35,10,1451.2,32,31.0,-1.0,1.5,Bike,2.7,,Happy,Very High,Partner,False,6,True,22,Female,18-24,False
ORD_001643,CUST_00341,REST_0148,2025-05-27 16:10:30,2025-05-27,2025-05,16,Weekday,Chinese,Lunch,Cloud Kitchen,Chennai,Wallet,Delivered,989.52,0.0,19.05,0,1008.57,23,25.0,2.0,9.8,Bike,,4.2,Celebratory,High,Alone,False,6,True,34,Male,25-34,False
ORD_001644,CUST_01099,REST_0031,2026-06-08 21:51:28,2026-06-08,2026-06,21,Weekday,South Indian,Breakfast,Cafe,Bangalore,Cash on Delivery,Delivered,2032.88,101.64,41.76,50,2023.0,52,65.0,13.0,7.1,Bike,1.8,4.5,Neutral,High,Friends,False,5,True,32,Male,25-34,False
ORD_001645,CUST_01028,REST_0037,2025-09-04 15:35:25,2025-09-04,2025-09,15,Weekday,South Indian,Dinner,Cloud Kitchen,Ahmedabad,Cash on Delivery,Delivered,1395.21,139.52,57.0,10,1322.69,34,38.0,4.0,4.3,Bike,1.4,3.2,Stressed,High,Partner,False,18,True,62,Male,55+,False
ORD_001646,CUST_00918,REST_0084,2025-11-21 12:33:05,2025-11-21,2025-11,12,Weekday,Chinese,Lunch,Quick Service,Mumbai,Credit Card,Delivered,422.09,21.1,51.19,0,452.18,51,48.0,-3.0,3.1,Bike,2.2,5.0,Stressed,Medium,Family,False,6,True,21,Other,18-24,False
ORD_001647,CUST_01026,REST_0092,2026-03-24 17:35:28,2026-03-24,2026-03,17,Weekday,Italian,Dinner,Quick Service,Kolkata,Debit Card,Delivered,1503.45,150.34,49.57,20,1422.68,42,56.0,14.0,3.1,Scooter,1.1,3.0,Neutral,High,Alone,False,19,True,63,Male,55+,False
ORD_001648,CUST_00151,REST_0146,2026-03-22 17:41:22,2026-03-22,2026-03,17,Weekend,South Indian,Breakfast,Fine Dining,Pune,Wallet,Delivered,689.05,0.0,17.11,0,706.16,32,24.0,-8.0,9.2,Bike,5.0,3.5,Neutral,Very High,Family,False,13,True,37,Male,35-44,False
ORD_001649,CUST_00747,REST_0125,2026-03-11 14:13:39,2026-03-11,2026-03,14,Weekday,Chinese,Dinner,Quick Service,Chennai,UPI,Delivered,2151.13,215.11,32.35,10,1978.37,28,32.0,4.0,2.8,Scooter,3.7,4.2,Celebratory,Medium,Colleagues,False,2,True,31,Male,25-34,False
ORD_001650,CUST_00594,REST_0127,2025-07-20 19:28:23,2025-07-20,2025-07,19,Weekend,Thai,Dinner,Fine Dining,Delhi,UPI,Delivered,2496.1,249.61,37.29,30,2313.78,30,22.0,-8.0,5.2,Bike,4.7,2.9,Stressed,Low,Friends,False,13,True,19,Female,18-24,False
ORD_001651,CUST_00654,REST_0108,2025-09-17 12:32:58,2025-09-17,2025-09,12,Weekday,Indian,Dinner,Fine Dining,Ahmedabad,UPI,Cancelled,1381.4,207.21,46.27,0,1220.46,37,,,7.1,Scooter,,,Happy,Medium,Alone,False,10,True,22,Female,18-24,False
ORD_001652,CUST_00758,REST_0028,2025-02-04 09:41:17,2025-02-04,2025-02,9,Weekday,Thai,Dinner,Casual Dining,Kolkata,Debit Card,Delivered,1592.52,79.63,27.78,0,1540.67,54,58.0,4.0,6.0,Scooter,,4.2,Happy,High,Colleagues,False,10,True,29,Female,25-34,False
ORD_001653,CUST_01052,REST_0124,2025-10-08 08:40:03,2025-10-08,2025-10,8,Weekday,Chinese,Late Night,Casual Dining,Ahmedabad,Cash on Delivery,Refunded,1676.93,83.85,38.16,50,1681.24,26,,,5.3,Bicycle,,,Happy,Medium,Partner,False,17,True,30,Female,25-34,False
ORD_001654,CUST_00937,REST_0074,2026-04-11 08:31:11,2026-04-11,2026-04,8,Weekend,Continental,Dinner,Casual Dining,Chennai,UPI,Delivered,836.15,41.81,19.62,10,823.96,62,77.0,15.0,7.4,Bike,4.6,2.8,Stressed,High,Family,True,5,True,46,Male,45-54,False
ORD_001655,CUST_00638,REST_0138,2025-02-09 18:23:01,2025-02-09,2025-02,18,Weekend,Chinese,Late Night,Cloud Kitchen,Pune,Debit Card,Delivered,927.43,185.49,26.22,20,788.16,52,66.0,14.0,4.6,Bike,2.1,3.2,Happy,High,Friends,False,6,True,59,Male,55+,False
ORD_001656,CUST_00050,REST_0142,2025-03-26 21:26:53,2025-03-26,2025-03,21,Weekday,Thai,Dinner,Quick Service,Ahmedabad,Cash on Delivery,Delivered,1431.74,286.35,34.01,0,1179.4,28,21.0,-7.0,4.4,Bike,3.9,5.0,Neutral,Very High,Friends,False,12,True,20,Female,18-24,False
ORD_001657,CUST_00623,REST_0004,2025-04-10 00:54:34,2025-04-10,2025-04,0,Weekday,South Indian,Snacks,Cloud Kitchen,Kolkata,Credit Card,Cancelled,1395.34,0.0,17.45,50,1462.79,45,,,11.7,Bike,,,Happy,High,Partner,False,8,True,60,Female,55+,False
ORD_001658,CUST_00307,REST_0074,2025-01-18 23:21:53,2025-01-18,2025-01,23,Weekend,Continental,Dinner,Casual Dining,Chennai,Cash on Delivery,Delivered,2410.17,0.0,23.57,0,2433.74,57,71.0,14.0,9.8,Bike,2.6,2.5,Neutral,High,Friends,True,13,True,42,Other,35-44,False
ORD_001659,CUST_00175,REST_0033,2026-06-13 13:00:42,2026-06-13,2026-06,13,Weekend,Italian,Lunch,Quick Service,Kolkata,Debit Card,Delivered,1536.81,76.84,53.1,30,1543.07,33,38.0,5.0,11.8,Scooter,4.7,2.7,Tired,High,Partner,False,4,True,19,Female,18-24,False
ORD_001660,CUST_00400,REST_0037,2025-07-17 06:52:48,2025-07-17,2025-07,6,Weekday,South Indian,Snacks,Cloud Kitchen,Ahmedabad,UPI,Delivered,2161.81,108.09,33.11,10,2096.83,26,41.0,15.0,4.2,Bike,4.0,,Neutral,Very High,Partner,False,3,True,49,Male,45-54,False
ORD_001661,CUST_00741,REST_0125,2025-10-10 12:38:12,2025-10-10,2025-10,12,Weekday,Chinese,Snacks,Quick Service,Chennai,UPI,Delivered,1841.92,0.0,30.74,20,1892.66,35,32.0,-3.0,10.6,Bike,3.0,3.7,Happy,Medium,Alone,False,2,True,39,Male,35-44,True
ORD_001662,CUST_00652,REST_0028,2025-11-15 19:17:35,2025-11-15,2025-11,19,Weekend,Thai,Late Night,Casual Dining,Kolkata,Cash on Delivery,Delivered,456.27,22.81,56.02,20,509.48,50,45.0,-5.0,3.7,Bicycle,2.2,3.4,Stressed,Medium,Partner,False,4,True,23,Female,18-24,False
ORD_001663,CUST_00360,REST_0061,2026-04-20 15:05:07,2026-04-20,2026-04,15,Weekday,South Indian,Dinner,Fine Dining,Chennai,UPI,Cancelled,2248.03,224.8,35.76,0,2058.99,33,,,11.5,Bike,,,Stressed,Very High,Alone,False,7,True,35,Female,35-44,False
ORD_001664,CUST_01159,REST_0047,2025-03-30 01:11:20,2025-03-30,2025-03,1,Weekend,Continental,Late Night,Casual Dining,Pune,Credit Card,Delivered,2280.9,114.05,32.48,0,2199.33,21,18.0,-3.0,7.1,Bike,4.3,3.1,Tired,Very High,Friends,False,13,True,52,Male,45-54,False
ORD_001665,CUST_01016,REST_0123,2026-04-17 19:05:56,2026-04-17,2026-04,19,Weekday,Chinese,Snacks,Cafe,Pune,UPI,Refunded,1984.77,297.72,46.62,30,1763.67,43,,,8.6,Bike,,,Neutral,Very High,Friends,False,11,True,37,Male,35-44,False
ORD_001666,CUST_01180,REST_0123,2025-07-15 17:47:48,2025-07-15,2025-07,17,Weekday,Chinese,Dinner,Cafe,Pune,Credit Card,Delivered,709.25,70.92,45.55,10,693.88,40,41.0,1.0,7.7,Bike,,2.8,Neutral,High,Family,False,7,True,26,Female,25-34,False
ORD_001667,CUST_00413,REST_0135,2025-10-13 10:08:36,2025-10-13,2025-10,10,Weekday,Chinese,Late Night,Quick Service,Mumbai,Cash on Delivery,Delivered,1023.28,0.0,33.63,20,1076.91,25,30.0,5.0,2.7,Car,3.5,,Neutral,Medium,Alone,False,8,True,42,Female,35-44,False
ORD_001668,CUST_00358,REST_0039,2025-07-01 03:18:16,2025-07-01,2025-07,3,Weekday,Japanese,Breakfast,Casual Dining,Hyderabad,UPI,Delivered,727.42,36.37,26.44,0,717.49,60,60.0,0.0,3.1,Scooter,,4.6,Tired,Low,Partner,False,13,True,47,Female,45-54,False
ORD_001669,CUST_00432,REST_0101,2025-12-24 21:49:41,2025-12-24,2025-12,21,Weekday,Japanese,Dinner,Quick Service,Chennai,UPI,Delivered,183.47,0.0,40.95,50,274.42,44,56.0,12.0,3.7,Bike,2.2,,Stressed,High,Partner,False,20,True,25,Female,25-34,False
ORD_001670,CUST_00915,REST_0030,2026-01-30 08:09:34,2026-01-30,2026-01,8,Weekday,South Indian,Lunch,Casual Dining,Hyderabad,UPI,Delivered,535.64,107.13,40.18,10,478.69,32,46.0,14.0,9.1,Bike,4.3,4.7,Neutral,High,Alone,False,11,True,53,Female,45-54,True
ORD_001671,CUST_00647,REST_0100,2025-08-01 12:21:44,2025-08-01,2025-08,12,Weekday,Mexican,Lunch,Quick Service,Kolkata,UPI,Delivered,1614.66,80.73,29.89,10,1573.82,31,25.0,-6.0,2.1,Bike,3.1,3.6,Stressed,Low,Alone,False,8,True,19,Male,18-24,False
ORD_001672,CUST_01152,REST_0065,2026-04-24 18:16:02,2026-04-24,2026-04,18,Weekday,Mexican,Snacks,Casual Dining,Mumbai,Wallet,Delivered,1618.58,161.86,50.65,0,1507.37,42,50.0,8.0,7.2,Scooter,3.6,,Neutral,Medium,Family,False,6,True,57,Male,55+,False
ORD_001673,CUST_01059,REST_0055,2026-04-24 15:37:20,2026-04-24,2026-04,15,Weekday,Indian,Dinner,Cafe,Chennai,Credit Card,Delivered,1283.2,192.48,22.34,0,1113.06,49,59.0,10.0,8.0,Bike,3.4,3.3,Neutral,Medium,Friends,True,3,True,22,Female,18-24,True
ORD_001674,CUST_01094,REST_0058,2025-11-27 09:44:06,2025-11-27,2025-11,9,Weekday,Japanese,Late Night,Casual Dining,Chennai,Credit Card,Delivered,839.34,0.0,46.43,0,885.77,49,41.0,-8.0,8.2,Bike,3.9,3.4,Stressed,Medium,Alone,False,12,True,23,Female,18-24,False
ORD_001675,CUST_00564,REST_0132,2025-04-13 06:11:58,2025-04-13,2025-04,6,Weekend,Chinese,Lunch,Casual Dining,Kolkata,Credit Card,Delivered,2455.78,122.79,59.31,0,2392.3,38,39.0,1.0,7.9,Car,1.4,4.4,Neutral,Medium,Partner,False,2,True,58,Female,55+,False
ORD_001676,CUST_01037,REST_0009,2026-03-26 08:51:39,2026-03-26,2026-03,8,Weekday,Continental,Snacks,Quick Service,Mumbai,Debit Card,Delivered,875.32,43.77,17.16,0,848.71,46,56.0,10.0,7.6,Bike,4.2,4.6,Neutral,Low,Family,False,14,True,18,Male,18-24,True
ORD_001677,CUST_00433,REST_0040,2026-04-30 18:53:15,2026-04-30,2026-04,18,Weekday,South Indian,Breakfast,Quick Service,Hyderabad,Wallet,Delivered,2328.71,232.87,32.35,0,2128.19,57,72.0,15.0,6.3,Bike,4.6,3.6,Neutral,Very High,Colleagues,False,14,True,33,Male,25-34,False
ORD_001678,CUST_00704,REST_0145,2025-11-04 12:02:59,2025-11-04,2025-11,12,Weekday,Mexican,Lunch,Casual Dining,Chennai,Wallet,Delivered,1179.81,58.99,41.25,0,1162.07,30,38.0,8.0,7.0,Scooter,,4.9,Happy,Very High,Partner,False,10,True,19,Female,18-24,False
ORD_001679,CUST_00795,REST_0039,2026-02-15 18:37:01,2026-02-15,2026-02,18,Weekend,Japanese,Lunch,Casual Dining,Hyderabad,UPI,Refunded,869.29,43.46,24.58,10,860.41,51,,,8.6,Bike,,,Happy,High,Friends,False,18,True,29,Male,25-34,False
ORD_001680,CUST_00843,REST_0070,2025-06-20 03:59:19,2025-06-20,2025-06,3,Weekday,Thai,Dinner,Fine Dining,Chennai,UPI,Delivered,2495.44,124.77,48.89,50,2469.56,45,55.0,10.0,8.1,Bicycle,1.4,,Stressed,High,Partner,False,12,True,64,Male,55+,False
ORD_001681,CUST_00730,REST_0084,2025-02-25 19:05:19,2025-02-25,2025-02,19,Weekday,Chinese,Breakfast,Quick Service,Mumbai,UPI,Delivered,770.69,0.0,56.5,10,837.19,49,52.0,3.0,8.4,Bike,1.8,,Happy,Low,Family,False,2,True,27,Male,25-34,False
ORD_001682,CUST_00370,REST_0065,2025-06-01 05:12:56,2025-06-01,2025-06,5,Weekend,Mexican,Late Night,Casual Dining,Mumbai,UPI,Delivered,1006.98,50.35,39.27,50,1045.9,44,45.0,1.0,10.4,Scooter,1.8,,Happy,Medium,Partner,False,8,True,51,Female,45-54,True
ORD_001683,CUST_00164,REST_0090,2026-03-24 22:05:46,2026-03-24,2026-03,22,Weekday,Thai,Lunch,Cloud Kitchen,Ahmedabad,Wallet,Delivered,315.13,31.51,49.94,0,333.56,25,21.0,-4.0,2.7,Scooter,1.1,2.7,Happy,High,Partner,False,13,True,49,Male,45-54,False
ORD_001684,CUST_00326,REST_0029,2025-01-06 20:30:10,2025-01-06,2025-01,20,Weekday,Thai,Breakfast,Fine Dining,Delhi,Credit Card,Refunded,1580.23,0.0,54.45,30,1664.68,53,,,7.3,Scooter,,,Celebratory,Medium,Friends,False,5,True,31,Female,25-34,False
ORD_001685,CUST_00926,REST_0080,2026-04-28 16:35:43,2026-04-28,2026-04,16,Weekday,Thai,Snacks,Quick Service,Pune,Credit Card,Delivered,1305.22,195.78,35.15,20,1164.59,48,62.0,14.0,7.6,Bike,2.0,2.9,Neutral,Very High,Friends,False,14,True,36,Male,35-44,False
ORD_001686,CUST_01055,REST_0046,2026-04-20 12:45:15,2026-04-20,2026-04,12,Weekday,Japanese,Late Night,Quick Service,Hyderabad,UPI,Delivered,855.15,0.0,44.89,0,900.04,51,55.0,4.0,4.8,Scooter,,4.9,Happy,Medium,Friends,False,6,True,52,Male,45-54,True
ORD_001687,CUST_01070,REST_0015,2026-02-14 11:49:20,2026-02-14,2026-02,11,Weekend,Chinese,Dinner,Cafe,Chennai,Credit Card,Delivered,431.44,43.14,42.22,0,430.52,43,56.0,13.0,3.1,Bike,2.5,3.2,Happy,High,Alone,True,14,True,58,Male,55+,False
ORD_001688,CUST_00597,REST_0094,2025-03-15 06:22:31,2025-03-15,2025-03,6,Weekend,Italian,Lunch,Casual Dining,Mumbai,Credit Card,Delivered,876.84,43.84,20.42,0,853.42,42,41.0,-1.0,3.1,Car,3.9,,Tired,Very High,Partner,False,9,True,53,Female,45-54,False
ORD_001689,CUST_01104,REST_0055,2026-01-13 18:23:21,2026-01-13,2026-01,18,Weekday,Indian,Dinner,Cafe,Chennai,UPI,Refunded,458.02,0.0,36.01,30,524.03,38,,,6.9,Scooter,,,Neutral,Medium,Partner,False,14,True,52,Male,45-54,False
ORD_001690,CUST_00127,REST_0140,2025-03-21 12:41:14,2025-03-21,2025-03,12,Weekday,Italian,Snacks,Cloud Kitchen,Ahmedabad,Cash on Delivery,Refunded,1148.39,172.26,57.1,0,1033.23,49,,,11.3,Bike,,,Neutral,Very High,Colleagues,False,17,True,23,Female,18-24,False
ORD_001691,CUST_01171,REST_0061,2025-07-12 20:02:13,2025-07-12,2025-07,20,Weekend,South Indian,Lunch,Fine Dining,Chennai,Wallet,Delivered,1808.67,180.87,41.37,20,1689.17,40,45.0,5.0,11.4,Scooter,,4.0,Happy,Very High,Colleagues,False,7,True,21,Female,18-24,False
ORD_001692,CUST_00605,REST_0101,2026-03-12 12:09:18,2026-03-12,2026-03,12,Weekday,Japanese,Lunch,Quick Service,Chennai,UPI,Refunded,1282.34,128.23,16.13,10,1180.24,39,,,10.8,Bike,,,Neutral,Medium,Alone,True,14,True,36,Male,35-44,False
ORD_001693,CUST_00808,REST_0048,2026-05-08 07:02:16,2026-05-08,2026-05,7,Weekday,Italian,Dinner,Quick Service,Delhi,Debit Card,Delivered,390.45,0.0,41.65,20,452.1,57,54.0,-3.0,10.2,Scooter,1.8,2.9,Neutral,High,Alone,False,5,True,50,Female,45-54,True
ORD_001694,CUST_00392,REST_0008,2026-04-22 18:51:05,2026-04-22,2026-04,18,Weekday,Thai,Snacks,Fine Dining,Pune,UPI,Delivered,2133.15,0.0,45.36,0,2178.51,58,71.0,13.0,1.6,Car,2.4,3.5,Celebratory,Very High,Friends,False,14,True,31,Female,25-34,True
ORD_001695,CUST_00506,REST_0116,2025-01-13 14:10:20,2025-01-13,2025-01,14,Weekday,Chinese,Lunch,Casual Dining,Delhi,UPI,Delivered,193.02,9.65,29.07,0,212.44,38,48.0,10.0,10.4,Bicycle,1.4,3.6,Stressed,Very High,Alone,False,2,True,61,Female,55+,False
ORD_001696,CUST_00578,REST_0088,2026-05-13 13:41:42,2026-05-13,2026-05,13,Weekday,Chinese,Snacks,Quick Service,Delhi,Debit Card,Delivered,1646.22,329.24,44.98,0,1361.96,52,57.0,5.0,2.0,Scooter,1.7,3.1,Neutral,High,Colleagues,False,10,True,57,Male,55+,False
ORD_001697,CUST_00283,REST_0071,2025-04-29 10:38:51,2025-04-29,2025-04,10,Weekday,Indian,Dinner,Quick Service,Hyderabad,Credit Card,Cancelled,527.49,52.75,27.97,10,512.71,45,,,3.2,Bike,,,Stressed,Low,Partner,False,18,True,31,Male,25-34,False
ORD_001698,CUST_00760,REST_0102,2026-01-17 11:49:30,2026-01-17,2026-01,11,Weekend,Italian,Snacks,Cloud Kitchen,Chennai,Wallet,Delivered,1467.89,0.0,55.62,0,1523.51,41,50.0,9.0,9.8,Scooter,1.6,,Happy,Medium,Partner,False,7,True,42,Male,35-44,False
ORD_001699,CUST_00551,REST_0142,2026-03-11 00:34:48,2026-03-11,2026-03,0,Weekday,Thai,Lunch,Quick Service,Ahmedabad,Cash on Delivery,Refunded,1330.26,133.03,19.45,0,1216.68,37,,,7.6,Bike,,,Neutral,Medium,Alone,False,4,True,21,Female,18-24,False
ORD_001700,CUST_00817,REST_0084,2025-06-03 18:00:21,2025-06-03,2025-06,18,Weekday,Chinese,Dinner,Quick Service,Mumbai,UPI,Delivered,426.43,63.96,46.87,0,409.34,53,51.0,-2.0,4.7,Bike,3.2,4.0,Stressed,Medium,Alone,True,16,True,55,Female,55+,False
ORD_001701,CUST_00112,REST_0005,2026-03-22 07:03:29,2026-03-22,2026-03,7,Weekend,Chinese,Lunch,Cloud Kitchen,Mumbai,UPI,Cancelled,1397.19,139.72,58.48,0,1315.95,41,,,8.0,Bike,,,Neutral,Medium,Partner,False,3,True,22,Other,18-24,False
ORD_001702,CUST_00795,REST_0133,2025-05-05 12:55:31,2025-05-05,2025-05,12,Weekday,Indian,Dinner,Cafe,Bangalore,Cash on Delivery,Delivered,1541.06,0.0,16.73,0,1557.79,41,44.0,3.0,9.0,Scooter,,4.7,Happy,Low,Friends,True,13,True,29,Male,25-34,False
ORD_001703,CUST_00424,REST_0045,2025-09-16 10:27:21,2025-09-16,2025-09,10,Weekday,Italian,Snacks,Quick Service,Chennai,UPI,Refunded,1099.93,55.0,25.28,30,1100.21,57,,,4.4,Scooter,,,Happy,Very High,Alone,True,2,True,35,Female,35-44,False
ORD_001704,CUST_00674,REST_0074,2025-10-01 07:11:18,2025-10-01,2025-10,7,Weekday,Continental,Late Night,Casual Dining,Chennai,Credit Card,Delivered,2069.5,310.42,17.83,0,1776.91,58,63.0,5.0,3.1,Bike,,2.7,Happy,Medium,Alone,False,3,True,57,Male,55+,False
ORD_001705,CUST_00718,REST_0028,2025-04-25 02:22:46,2025-04-25,2025-04,2,Weekday,Thai,Dinner,Casual Dining,Kolkata,UPI,Refunded,888.24,88.82,15.3,20,834.72,40,,,9.6,Scooter,,,Neutral,Medium,Friends,False,19,True,18,Male,18-24,False
ORD_001706,CUST_00080,REST_0016,2026-02-10 17:15:11,2026-02-10,2026-02,17,Weekday,Continental,Snacks,Quick Service,Ahmedabad,Cash on Delivery,Delivered,2305.78,0.0,26.16,10,2341.94,50,59.0,9.0,8.4,Scooter,,4.0,Neutral,Medium,Friends,False,17,True,33,Male,25-34,False
ORD_001707,CUST_00857,REST_0039,2026-03-18 15:57:17,2026-03-18,2026-03,15,Weekday,Japanese,Lunch,Casual Dining,Hyderabad,UPI,Delivered,1421.6,71.08,20.77,10,1381.29,57,63.0,6.0,3.4,Bike,2.9,2.8,Happy,Low,Alone,False,18,True,43,Female,35-44,False
ORD_001708,CUST_00615,REST_0114,2026-04-15 23:02:04,2026-04-15,2026-04,23,Weekday,Japanese,Snacks,Casual Dining,Kolkata,UPI,Refunded,1264.24,252.85,42.29,50,1103.68,45,,,8.7,Bike,,,Neutral,High,Family,False,13,True,29,Male,25-34,False
ORD_001709,CUST_00266,REST_0046,2025-02-09 15:09:38,2025-02-09,2025-02,15,Weekend,Japanese,Late Night,Quick Service,Hyderabad,Cash on Delivery,Delivered,1648.66,247.3,24.8,0,1426.16,51,55.0,4.0,1.6,Bike,1.6,4.7,Happy,Very High,Alone,False,12,True,54,Female,45-54,True
ORD_001710,CUST_00224,REST_0107,2025-11-06 14:27:25,2025-11-06,2025-11,14,Weekday,Mexican,Lunch,Cloud Kitchen,Bangalore,UPI,Refunded,307.22,46.08,46.83,0,307.97,19,,,8.8,Scooter,,,Neutral,High,Family,False,7,True,60,Female,55+,False
ORD_001711,CUST_01157,REST_0087,2025-09-21 22:46:41,2025-09-21,2025-09,22,Weekend,Chinese,Snacks,Casual Dining,Kolkata,Wallet,Cancelled,727.08,0.0,37.29,10,774.37,34,,,3.9,Bike,,,Happy,High,Family,False,15,True,55,Female,55+,False
ORD_001712,CUST_00707,REST_0098,2025-04-30 19:50:12,2025-04-30,2025-04,19,Weekday,Chinese,Lunch,Cloud Kitchen,Mumbai,UPI,Delivered,1228.61,122.86,25.0,0,1130.75,31,32.0,1.0,1.6,Bike,2.1,3.5,Celebratory,High,Family,False,9,True,40,Female,35-44,False
ORD_001713,CUST_00371,REST_0081,2025-02-20 15:23:36,2025-02-20,2025-02,15,Weekday,Japanese,Snacks,Casual Dining,Bangalore,UPI,Delivered,1491.72,149.17,59.34,10,1411.89,53,51.0,-2.0,11.8,Bike,2.2,4.5,Neutral,High,Partner,False,7,True,36,Other,35-44,False
ORD_001714,CUST_00727,REST_0121,2025-10-11 13:32:42,2025-10-11,2025-10,13,Weekend,Italian,Lunch,Cloud Kitchen,Mumbai,Cash on Delivery,Delivered,1343.24,0.0,51.45,50,1444.69,17,28.0,11.0,2.4,Bike,3.5,,Stressed,Medium,Family,False,11,True,63,Female,55+,False
ORD_001715,CUST_00270,REST_0134,2025-10-07 16:00:26,2025-10-07,2025-10,16,Weekday,Chinese,Lunch,Cloud Kitchen,Mumbai,Debit Card,Refunded,2212.22,331.83,16.49,50,1946.88,22,,,6.6,Scooter,,,Happy,Low,Friends,False,2,True,31,Male,25-34,False
ORD_001716,CUST_00795,REST_0040,2026-03-01 19:42:08,2026-03-01,2026-03,19,Weekend,South Indian,Lunch,Quick Service,Hyderabad,Debit Card,Delivered,1045.21,52.26,42.75,0,1035.7,57,57.0,0.0,4.1,Scooter,2.3,3.0,Happy,Medium,Friends,False,12,True,29,Male,25-34,False
ORD_001717,CUST_00389,REST_0095,2025-04-10 13:14:14,2025-04-10,2025-04,13,Weekday,Chinese,Late Night,Cloud Kitchen,Pune,Wallet,Delivered,2179.33,326.9,30.94,10,1893.37,26,40.0,14.0,10.8,Bicycle,2.2,,Neutral,High,Friends,False,11,True,62,Female,55+,False
ORD_001718,CUST_00153,REST_0063,2026-04-17 12:37:26,2026-04-17,2026-04,12,Weekday,Continental,Late Night,Quick Service,Kolkata,Credit Card,Delivered,2305.21,115.26,34.3,50,2274.25,43,52.0,9.0,8.2,Bicycle,2.5,3.3,Celebratory,Medium,Alone,True,2,True,50,Male,45-54,True
ORD_001719,CUST_00114,REST_0030,2025-12-18 18:21:20,2025-12-18,2025-12,18,Weekday,South Indian,Dinner,Casual Dining,Hyderabad,UPI,Delivered,750.6,0.0,44.51,0,795.11,37,43.0,6.0,1.5,Bike,4.5,3.5,Happy,Medium,Colleagues,False,17,True,33,Female,25-34,False
